,age,job,marital,education,default,balance,housing,loan
26573,51,9,0,1,0,7928,1,0
8127,32,9,0,1,0,-399,1,0
42441,80,5,1,1,0,462,0,0
4899,25,7,2,1,0,-268,1,0
42495,53,0,1,1,0,1796,0,0
34616,53,0,0,1,0,0,1,0
14158,55,7,1,1,0,642,1,0
29205,27,8,2,1,0,1625,0,0
35901,39,7,1,1,0,800,1,0
16785,37,0,1,1,0,3226,1,1
42518,51,1,1,1,0,955,0,1
19769,36,4,1,2,0,162,1,0
9941,41,9,1,1,0,90,0,0
35241,40,2,1,2,0,-164,0,0
42544,35,4,2,2,0,538,0,0
18960,47,9,2,1,0,600,0,1
25987,32,4,2,2,0,2515,0,1
40655,80,5,1,0,0,1548,0,0
28599,31,7,1,1,0,0,1,0
43488,36,4,1,2,0,-115,1,0
28751,42,0,0,1,0,936,0,0
12979,40,4,0,1,0,-626,1,0
15055,42,0,2,2,0,168,1,0
17083,42,1,2,0,0,1628,1,0
36096,29,0,2,2,0,200,1,0
31702,47,10,1,1,0,817,0,0
42072,37,4,1,2,0,7974,1,0
20555,54,4,1,2,0,1146,1,0
13067,52,2,1,2,1,-468,0,0
32294,40,1,1,0,0,887,1,0
2162,31,1,1,1,0,297,1,0
15363,29,6,1,2,0,1,0,0
32132,26,9,1,1,0,744,0,0
16673,41,1,1,1,1,720,0,1
42052,32,10,2,2,0,685,1,0
28159,37,10,1,1,0,86,0,0
32516,44,1,1,1,0,788,1,0
39870,34,6,1,2,0,2427,0,0
41770,67,4,0,2,0,361,0,0
43492,21,8,2,1,0,546,0,0
40969,50,7,1,1,0,3169,0,0
10335,49,4,1,2,0,-470,1,0
15888,38,3,1,2,0,1437,1,0
15203,29,4,1,2,0,900,0,0
15960,40,7,1,1,0,1305,0,0
5197,37,4,1,2,0,412,1,0
33691,37,1,0,1,0,0,1,0
7336,35,0,0,1,0,869,1,0
20864,31,4,2,2,0,6413,0,0
2100,33,1,0,1,0,75,1,1
34090,51,4,2,2,0,5341,0,0
25292,53,6,1,1,0,1066,1,0
43984,37,0,0,1,0,450,1,1
37048,31,1,2,1,0,397,1,0
38551,43,1,1,1,0,5997,1,0
39891,36,1,1,1,0,79,1,1
18207,40,4,2,2,0,89,1,0
14278,29,1,1,1,0,64,1,1
12839,26,1,2,1,0,123,0,1
15674,28,6,2,2,0,0,1,0
37427,45,4,1,2,0,54,1,0
40323,32,7,1,1,0,689,1,1
27493,40,0,2,1,0,1200,1,0
8229,34,9,1,0,0,926,1,1
18648,44,1,0,1,0,3258,0,0
10792,60,4,1,0,0,0,0,0
21579,32,4,1,2,0,644,0,0
33085,32,7,2,1,0,659,1,0
38009,56,1,1,0,0,309,1,0
26215,41,4,2,2,0,195,0,0
22464,33,9,2,1,0,80,0,0
38577,25,1,2,1,0,381,1,0
34398,35,4,2,2,0,62,1,0
980,42,1,1,0,0,803,1,0
1913,43,9,2,1,0,336,1,0
37438,46,1,1,0,0,5461,1,0
19898,31,9,2,2,0,2744,1,0
37676,37,0,0,1,0,0,1,1
31020,40,1,1,1,0,5060,0,0
7977,48,7,1,0,1,-583,1,0
33713,26,8,2,2,0,1134,0,0
38682,40,0,0,1,0,952,1,0
5237,31,9,2,2,0,1710,1,0
9761,59,5,1,3,0,1491,0,0
22166,36,0,2,1,0,8,0,0
28864,35,1,1,1,0,210,1,0
21825,44,9,1,1,0,331,1,0
42423,38,7,1,1,0,5000,0,0
44078,32,1,2,1,0,1029,0,0
6359,29,6,1,1,0,-76,1,0
28287,44,6,1,1,0,-264,1,0
19315,30,4,1,2,0,1119,0,0
5157,44,5,1,0,0,779,1,0
29410,34,0,0,1,0,66,0,0
39790,43,4,1,2,0,1059,0,1
5526,35,1,1,1,0,-461,0,0
4260,60,9,1,3,0,148,1,0
20715,57,3,1,0,0,0,0,0
19115,32,9,1,1,0,524,0,0
31901,47,0,1,1,0,0,0,0
18671,49,4,1,2,0,403,0,0
15184,38,1,2,1,0,2707,1,0
32319,45,4,0,1,0,1144,1,0
35942,38,0,1,1,0,981,1,1
25632,32,0,2,1,0,10218,1,0
18620,39,2,1,2,0,0,0,0
2571,55,5,1,1,0,708,1,0
30735,27,7,2,2,0,691,0,1
40068,39,0,2,2,0,22086,0,0
37041,33,1,1,0,0,41,1,0
22885,31,4,1,2,0,166,0,0
24292,51,9,1,2,0,0,0,0
38763,48,7,0,1,0,142,1,0
43630,28,4,2,2,0,437,0,0
29098,53,9,1,1,0,7984,1,0
9167,48,9,1,3,0,460,0,0
38356,35,10,0,2,0,8903,1,0
20487,30,4,2,2,0,478,0,0
11273,37,1,1,1,0,523,0,0
33244,36,4,1,2,0,139,1,0
23462,60,1,1,0,0,1138,1,0
1834,33,7,1,2,0,546,1,1
37265,52,1,1,1,0,1117,1,0
24633,50,9,0,1,0,-403,0,1
11208,51,11,1,3,0,167,0,0
41755,73,5,0,1,0,7111,1,0
36185,43,1,0,1,0,898,1,0
4410,37,4,1,2,0,425,1,0
10778,55,9,1,0,0,1498,0,1
35574,52,4,1,2,0,0,1,1
30021,42,9,1,1,0,234,0,0
44746,84,5,1,2,0,4761,0,0
18708,59,9,1,3,0,1471,0,0
42451,34,4,1,2,0,250,0,0
8546,45,1,1,0,0,147,1,0
33417,28,1,2,1,0,1735,1,0
14063,31,2,1,2,0,0,1,1
1327,37,7,1,1,0,237,1,0
7214,40,9,2,0,0,340,1,0
31768,57,1,1,0,0,5949,1,0
41062,36,1,0,1,0,2843,0,0
20565,38,9,1,2,0,940,0,0
40815,61,5,1,2,0,2557,1,0
30018,37,9,1,1,1,-143,1,0
22190,54,6,1,1,0,77,0,0
10614,51,4,2,1,0,1610,1,0
5757,32,1,1,1,0,358,0,0
10150,35,7,1,1,0,2135,0,0
50,54,1,1,1,0,1291,1,0
45138,30,9,2,1,0,500,1,0
8129,42,1,1,1,0,-755,1,1
38443,40,0,1,1,0,438,1,0
36801,47,0,1,1,0,663,1,1
16720,51,4,1,0,0,33,1,0
22455,49,3,1,1,0,211,0,0
31212,45,0,1,1,0,129,1,0
35392,51,9,1,1,0,-1944,1,0
477,31,4,2,1,0,301,1,0
12211,30,4,1,2,0,-250,1,0
17972,27,6,2,1,0,152,0,0
27428,41,4,1,0,0,102,1,1
9547,50,9,1,1,0,3503,1,0
24509,55,5,1,1,0,1504,1,1
45058,36,9,1,2,0,521,0,0
15876,45,4,0,2,0,54,0,1
35253,36,4,2,2,0,-679,1,1
37076,33,7,1,1,0,56,1,0
30566,26,7,1,1,0,116,0,0
34487,29,0,2,1,0,0,1,0
8719,33,4,1,2,0,1165,1,0
27126,57,7,1,1,0,6,0,0
30366,40,1,1,1,0,632,0,0
36491,40,9,0,1,0,16,1,0
11599,35,4,2,2,0,250,0,0
6798,39,1,1,3,0,638,1,1
36419,25,8,2,0,0,373,1,0
2002,35,4,2,2,0,123,1,0
14182,40,0,2,1,0,-186,1,1
20366,37,9,1,1,0,5287,1,1
43130,61,4,1,2,0,87,1,0
4165,28,1,1,1,0,1827,1,0
44553,48,9,2,1,0,434,0,0
8085,31,2,2,2,0,247,1,1
12884,51,7,1,1,0,867,1,0
17030,49,3,1,1,0,183,0,0
21162,37,9,1,1,0,588,1,0
7329,35,4,1,1,0,1,1,0
4382,34,1,1,0,0,183,1,0
1484,32,10,2,2,0,336,1,0
42533,59,5,1,0,0,2074,0,0
19986,33,4,1,2,0,2907,0,0
11230,48,0,1,1,0,17957,0,0
15120,42,4,1,2,0,4,1,0
2730,44,1,2,1,0,633,1,0
998,49,7,1,1,0,1377,1,0
20753,50,4,1,2,0,109,1,0
9669,58,1,1,0,0,9200,0,0
36986,39,1,1,0,0,481,0,0
3704,41,1,1,3,0,732,1,0
32623,39,1,1,0,0,394,1,0
3929,21,0,2,1,0,325,1,0
12551,48,4,2,2,0,31,0,1
25599,42,1,1,1,0,-430,1,0
1035,52,1,0,0,0,196,1,0
33249,42,0,1,1,0,0,1,0
34344,38,0,1,1,0,47,1,0
40156,59,3,1,1,0,0,0,0
27851,59,10,1,1,0,309,0,0
12731,37,2,1,2,0,555,0,0
44146,65,5,0,1,0,828,0,0
32207,32,6,2,1,0,202,1,0
40320,29,4,2,2,0,1675,0,0
11330,37,1,1,0,0,1104,0,0
8410,28,1,1,1,0,0,1,1
18174,46,9,1,2,0,16,0,0
1884,32,1,2,1,0,2,0,0
16288,38,2,0,2,0,1690,0,0
41590,29,4,2,3,0,345,0,0
34635,27,4,2,2,0,218,1,0
37632,32,1,1,1,0,1914,1,0
12721,41,9,1,1,0,923,1,0
3850,40,1,1,1,0,2073,1,0
19800,57,1,1,3,0,1463,0,0
21744,33,9,1,1,0,0,0,0
29142,59,1,1,0,0,0,0,0
38057,43,4,1,2,0,536,1,0
14308,39,9,2,1,0,287,1,0
8272,38,3,2,1,0,113,1,0
44465,37,4,1,1,0,565,0,0
32378,41,0,2,1,0,669,1,0
12009,45,4,1,2,0,655,0,0
21380,31,4,2,2,0,41,1,0
11759,47,6,1,2,0,1917,0,0
19564,42,4,2,2,0,100,0,0
19119,42,9,1,2,0,921,0,0
44738,80,5,1,1,0,8304,0,0
35914,39,0,1,1,0,170,1,0
43702,28,9,2,1,0,2335,0,0
37349,30,8,2,2,0,228,1,0
14603,53,5,1,1,0,1278,1,0
26332,40,2,1,2,0,70,0,0
12603,36,0,1,1,0,75,1,0
7736,51,4,0,2,0,1267,1,0
28144,55,9,1,1,0,955,1,0
16621,29,2,0,2,0,444,0,0
40766,71,5,1,0,0,10394,0,0
2964,56,1,1,1,0,881,1,0
5668,59,5,1,1,0,0,0,1
20072,46,1,1,1,0,438,0,0
22882,30,4,2,2,0,420,0,0
15048,30,7,1,1,0,1286,1,1
44317,27,9,2,1,0,204,0,0
18710,36,1,1,0,0,856,1,0
26161,41,1,0,1,0,927,1,0
34677,39,1,2,1,0,519,1,1
10516,45,4,1,2,0,1493,0,0
19104,60,0,1,1,0,0,0,0
12598,30,9,2,1,0,656,0,1
43655,35,4,1,2,0,62,0,0
19607,45,1,1,1,0,9680,0,0
15298,43,4,1,2,0,1050,1,1
15268,52,3,1,0,0,994,0,0
325,55,4,2,2,0,115,0,0
41403,32,4,1,2,0,1270,0,0
15570,44,2,1,1,0,242,0,1
43014,27,0,2,1,0,255,0,0
33274,46,9,1,1,0,329,1,0
23420,48,4,1,2,0,0,0,0
38594,40,1,1,1,0,5,1,0
4236,40,7,2,1,0,464,1,1
23306,45,9,1,1,0,34,0,0
43605,45,0,1,1,0,205,0,0
15213,41,9,1,1,0,-508,1,1
39667,26,4,2,2,0,155,1,0
10610,37,4,2,2,0,400,1,0
2396,20,1,2,1,0,129,1,1
18441,43,9,2,1,1,685,1,0
42426,31,0,1,1,0,389,1,0
13978,37,4,2,2,0,159,0,1
24632,38,9,2,1,0,1255,1,0
36672,37,3,1,2,0,166,1,0
17537,28,4,2,1,0,-513,0,1
38042,41,1,0,1,0,174,1,0
43517,31,3,2,0,0,26965,0,0
4336,54,1,1,1,0,233,1,0
20027,43,9,1,2,0,591,1,0
6358,26,7,0,0,0,633,1,0
8819,28,4,2,2,0,191,1,0
25391,46,4,2,1,1,177,0,0
29020,42,1,1,0,0,199,1,0
24766,34,4,2,2,0,26575,0,0
7888,36,1,1,1,0,0,1,0
28692,26,7,2,1,0,49,0,0
15199,42,2,2,0,0,388,0,1
32264,31,4,2,2,0,816,1,0
28539,27,7,1,1,0,1,0,0
33877,47,9,1,1,0,1167,1,0
8550,35,1,1,3,0,56,1,0
30847,53,1,0,0,0,559,0,0
37112,32,7,1,1,0,99,1,0
44127,74,5,1,0,0,5539,0,0
20029,31,9,1,1,0,367,1,0
44976,62,5,1,1,0,2917,0,0
2308,41,2,1,2,0,171,1,0
40621,78,5,1,1,0,220,0,0
38103,34,7,2,1,0,2,1,0
41913,53,3,1,0,0,2581,0,0
11234,32,4,2,2,0,7419,1,0
30410,33,4,1,2,0,184,0,0
44899,77,5,1,2,0,0,0,0
22935,37,6,1,1,0,111,0,0
6791,52,2,1,0,0,8298,1,1
35634,34,10,1,1,0,1243,1,1
3387,33,9,0,0,0,20,1,0
26107,49,4,1,2,0,0,0,0
3418,60,7,1,3,0,132,1,0
42187,42,4,1,2,0,2816,0,0
10480,41,4,0,2,0,1401,0,0
451,40,7,1,1,0,71,0,0
38076,33,1,1,1,0,686,1,1
3369,55,0,1,1,0,1105,1,1
26836,53,9,1,1,0,3398,0,1
43671,78,5,0,1,0,3417,0,0
33871,28,0,2,1,0,377,0,0
6084,40,1,2,1,0,0,1,0
37037,32,7,2,1,0,481,1,0
5080,39,1,1,1,0,5853,1,0
28459,30,0,2,1,0,1009,1,0
44185,30,4,2,2,0,232,0,0
42356,33,4,1,2,0,334,0,0
31528,48,0,0,1,0,4099,0,0
17941,48,10,2,0,0,63,0,0
2835,58,5,1,1,0,-172,1,0
14733,46,2,1,2,0,406,1,0
21877,51,10,1,1,0,107,0,0
13734,38,7,1,2,0,-49,1,0
3787,36,9,1,2,0,183,1,0
28731,27,8,2,1,0,1566,0,0
38002,53,6,1,0,0,862,1,0
14999,43,4,1,0,0,1880,1,0
24618,38,4,2,2,0,11971,1,0
4444,36,1,1,1,0,7579,1,0
42319,35,9,1,2,0,3160,1,0
28705,29,2,2,1,0,404,0,0
28792,33,7,0,1,0,1194,1,0
41473,31,4,2,2,0,924,0,0
37607,32,9,2,2,0,13711,1,0
1586,26,4,2,2,0,498,1,0
30079,55,9,1,0,0,818,1,0
44760,28,8,2,2,0,5741,0,0
10140,42,6,1,2,0,1202,0,0
13344,56,1,1,1,0,339,0,0
11278,38,1,2,1,0,519,1,1
42723,36,4,1,2,0,203,0,0
15450,49,0,1,0,0,246,1,0
20722,32,9,1,1,0,-413,1,0
24756,37,1,1,1,0,723,1,0
13314,35,5,1,0,0,329,0,1
38217,32,9,2,2,0,388,1,0
14764,48,7,1,1,0,300,0,1
41751,25,9,2,1,0,139,0,1
45007,29,0,1,2,0,167,1,1
19298,53,1,1,0,0,1138,1,0
20546,57,4,0,1,0,396,0,0
29925,60,1,1,1,0,414,0,0
43905,29,1,2,1,0,322,0,0
19037,59,3,1,0,0,100,0,0
3078,44,0,1,0,0,248,1,0
11847,39,2,0,2,1,-251,0,0
41475,45,4,2,2,0,1411,0,0
7572,28,1,0,0,0,410,1,0
13016,27,1,1,0,0,52,0,1
5339,39,4,1,2,0,12,1,0
10554,44,10,2,0,0,4232,0,0
36076,37,1,2,1,0,9306,1,0
41881,30,0,2,1,0,648,0,0
13294,60,4,1,2,0,0,1,0
744,45,1,1,3,0,248,1,0
41177,36,0,2,1,0,5871,0,0
28149,32,9,1,2,0,0,1,1
13603,38,1,1,0,0,-257,1,1
7304,43,9,1,1,0,5342,1,0
5170,34,1,1,0,0,336,1,0
41484,70,5,0,1,0,0,0,0
28771,31,4,1,2,0,1384,1,0
17018,44,7,1,1,0,483,1,0
27366,49,0,0,1,0,6512,0,0
13175,53,7,0,0,0,0,0,1
41478,59,4,1,2,0,315,0,0
18588,39,1,1,1,0,98,0,0
22274,39,4,1,2,0,1363,0,0
31544,57,4,1,2,0,1631,1,0
3741,49,9,1,1,0,1269,1,0
11578,48,6,1,0,0,3062,0,0
42666,49,9,1,0,0,1569,0,0
3270,44,1,1,0,0,2467,1,0
44701,84,5,0,0,0,1680,0,0
3256,44,2,1,0,0,276,1,1
21027,36,9,2,2,0,306,0,0
29912,33,9,1,1,0,575,0,1
346,45,9,1,1,0,44,1,0
26788,36,1,1,1,0,655,0,0
5658,47,7,1,1,0,4063,1,1
22534,34,4,2,2,0,1336,0,0
11926,40,7,1,0,0,258,0,0
6698,22,1,1,1,0,391,1,1
43241,38,8,2,3,0,444,0,0
41000,28,9,2,1,0,113,0,0
19612,45,2,1,2,0,169,0,0
26549,43,4,1,2,0,1646,1,0
44671,32,4,1,2,0,6138,0,0
13795,36,2,1,0,0,3352,0,0
44188,47,0,1,1,0,3676,0,0
25616,45,4,1,2,0,80,0,1
26392,53,0,1,1,0,8892,1,0
462,43,1,1,1,0,-509,1,0
19280,55,5,1,0,0,628,0,1
17391,46,0,1,1,0,711,0,1
19774,55,5,1,0,0,2325,1,1
36588,33,2,1,2,0,12,1,0
39714,25,0,2,2,0,760,1,0
6034,32,1,2,1,0,70,1,0
39650,25,0,1,2,0,906,0,0
27637,58,2,1,1,0,0,0,1
41285,35,9,2,2,0,992,1,0
1029,41,1,1,1,0,108,1,1
38221,44,1,1,0,0,362,1,0
30570,54,6,1,2,0,542,0,0
36647,39,1,1,0,0,476,1,0
29770,35,4,2,2,0,134,0,0
41884,47,7,2,3,0,1784,0,0
27989,58,4,1,2,0,37,0,0
35302,54,9,1,1,0,6,1,0
12695,43,9,1,1,1,-313,0,1
39881,50,9,1,1,0,3370,0,0
22846,44,4,1,2,0,792,0,0
26429,52,1,1,1,0,4269,1,1
7941,55,4,1,2,0,1267,1,0
5341,34,3,2,1,0,1408,1,0
41379,62,5,1,1,0,816,0,0
29261,75,5,0,0,0,46,0,0
36371,39,9,1,1,0,626,1,0
15550,51,3,1,1,0,1752,0,1
31836,39,7,1,1,0,702,1,0
8171,50,9,1,1,0,0,1,0
22912,38,4,1,2,0,93,1,0
19960,41,4,1,2,0,3353,0,0
43244,59,10,1,1,0,957,0,0
20288,39,4,1,1,0,215,0,0
21421,49,1,1,0,0,418,0,0
3071,48,0,1,1,0,6532,1,0
22756,33,10,2,1,0,0,1,1
39498,31,0,2,1,0,8626,0,0
32091,53,1,1,0,0,1311,0,0
41509,35,4,1,2,0,2161,0,0
8460,37,1,1,1,0,67,0,0
30087,46,1,1,0,0,580,1,0
36597,32,9,1,1,0,-410,1,1
19550,33,9,1,1,0,83,0,0
43899,50,0,1,1,0,2971,0,0
20328,51,9,2,1,0,8538,1,0
20075,51,1,1,0,0,440,0,0
2838,42,1,1,1,0,902,1,0
30629,31,1,1,1,0,492,1,0
36574,36,1,2,1,0,168,1,0
37843,38,4,1,2,0,89,1,0
4606,37,2,1,2,0,4798,1,0
18793,36,1,1,1,0,1550,0,0
6432,38,4,1,1,0,0,1,0
41878,37,4,2,2,0,254,0,0
4549,36,9,0,1,0,566,1,0
33478,43,6,1,1,0,5564,0,0
28666,36,7,1,1,0,1053,1,0
11332,53,2,1,0,0,-257,1,1
8489,27,4,2,1,0,178,1,0
41624,44,4,1,2,0,1036,0,0
28612,33,4,2,2,0,-53,0,0
13974,27,8,2,1,0,106,1,0
33017,74,5,1,1,0,921,0,0
15515,36,4,1,2,0,0,1,1
35744,38,0,0,1,0,859,1,1
7534,50,9,1,2,0,11804,1,0
2673,48,9,1,1,0,4265,1,0
87,41,9,1,1,0,1270,1,0
15131,26,9,2,1,0,603,0,1
6641,37,9,1,1,0,-254,1,1
45085,25,9,2,1,0,325,0,0
26259,43,0,1,3,0,1998,1,0
18765,46,4,0,2,0,4917,1,1
26905,41,9,1,1,0,190,0,0
44468,45,0,1,1,0,476,0,0
12201,45,9,2,2,0,302,1,0
28755,55,1,1,3,0,23,0,0
26204,53,2,1,3,0,7,0,0
25650,56,5,2,2,0,352,0,0
3013,48,9,1,1,0,638,1,0
18579,50,4,2,2,0,6030,1,0
25822,52,2,0,2,0,3975,0,0
8876,41,7,1,1,0,241,1,1
3186,42,10,1,0,0,259,1,0
22375,38,4,1,2,0,546,0,0
17523,26,1,2,0,1,344,0,1
10139,49,2,1,2,0,384,0,0
5901,49,0,0,1,0,283,1,0
8101,37,9,1,1,0,410,1,1
35327,33,9,1,1,0,399,1,0
31500,45,4,1,2,0,753,1,0
20783,50,9,0,1,0,0,0,0
21739,57,5,1,1,0,81,0,0
36386,37,4,1,2,0,0,1,0
22127,56,9,1,2,0,73,0,0
1034,41,1,2,1,0,277,1,0
11736,40,2,0,2,0,224,0,0
10966,35,2,2,2,0,-49,0,0
29546,28,1,2,1,0,2700,0,0
24809,35,9,2,2,0,172,1,1
13123,25,9,2,1,0,218,0,1
34678,52,9,1,1,0,221,1,0
15564,26,1,2,1,0,49,0,0
22137,33,3,1,0,0,167,0,0
8766,29,0,1,1,0,708,1,0
44938,47,3,2,2,0,3232,0,0
13585,52,4,1,2,0,-1112,1,0
30388,29,6,1,2,0,476,0,1
26559,33,1,1,1,0,53,0,0
34838,29,0,1,1,0,2,1,0
20836,40,9,1,1,0,95,0,0
5498,34,1,2,1,0,128,1,0
4363,52,1,1,1,0,2231,1,1
19572,38,9,2,2,0,369,0,0
40487,34,9,1,1,0,-74,1,0
14342,54,4,1,1,0,1987,0,0
16913,46,4,2,2,0,502,0,0
38493,35,9,2,1,0,1501,1,0
38847,32,4,2,2,0,347,1,0
30858,37,2,1,1,0,1290,0,0
25558,59,1,1,1,0,16869,0,0
30619,44,9,2,1,0,196,1,0
40115,27,4,2,2,0,587,0,0
17919,54,1,1,1,0,898,0,0
23673,33,4,2,2,0,755,1,0
22379,50,0,1,1,0,-195,0,0
8987,51,4,0,2,0,119,0,0
19114,33,4,0,2,0,2885,0,0
44120,50,11,1,3,0,558,0,0
3687,27,8,2,2,0,66,1,0
24671,41,4,1,1,0,3018,1,0
21657,57,4,1,2,0,929,0,0
33262,70,5,1,1,0,2575,0,0
28951,45,1,1,1,0,196,1,0
44522,58,4,1,1,0,2155,0,1
7490,47,7,1,1,0,795,1,0
26142,40,1,1,1,0,6767,1,0
42516,32,0,1,1,0,35,0,0
28027,28,9,2,2,0,102,0,0
34638,41,4,1,2,0,326,1,0
24121,28,4,2,2,0,1335,0,1
34535,29,9,2,1,1,-368,1,0
4266,45,4,1,2,0,1540,1,0
41587,50,4,1,2,0,1612,0,0
35442,25,8,2,2,0,0,1,0
21218,31,4,2,2,0,4247,0,0
23560,55,5,1,1,0,185,0,0
7717,42,2,1,2,0,287,1,1
9745,58,3,1,0,0,2348,0,0
44950,32,8,2,1,0,1102,0,0
41710,37,4,2,1,0,793,0,0
42477,58,4,1,2,0,256,0,0
44006,48,4,2,2,0,86,0,0
9670,39,9,2,1,0,1963,1,0
21396,53,7,1,1,0,4994,0,0
33155,31,1,2,0,0,71,1,0
42069,56,5,1,0,0,1947,0,0
30170,27,1,1,1,0,245,1,0
73,55,1,1,0,0,23,1,0
22243,33,9,2,2,0,8097,0,1
27266,41,7,1,1,0,1445,0,0
41160,63,5,1,1,0,1612,0,0
40773,23,8,2,2,0,1592,0,0
2856,60,9,1,1,0,2639,1,0
41532,32,1,1,1,0,889,1,0
39818,30,6,2,2,0,3343,0,0
34958,41,9,2,1,0,2242,1,0
17545,53,1,1,3,0,5624,0,0
29872,29,9,0,1,0,328,1,1
8973,48,0,1,1,0,395,0,0
16688,35,1,1,1,0,1290,1,0
24387,31,0,1,2,0,1144,1,1
44891,55,7,0,1,0,0,0,0
31576,41,4,0,2,0,902,1,0
13567,35,1,2,1,0,113,0,0
3160,20,8,2,2,0,79,1,0
6730,28,1,1,0,0,115,1,0
18746,35,7,1,1,0,-12,0,0
43213,73,5,2,1,0,1050,0,0
36060,34,7,0,1,0,1826,1,0
17266,39,1,1,0,0,643,0,1
20453,58,5,1,1,0,7560,0,0
5654,52,0,0,1,0,0,1,0
6319,60,9,1,2,0,1626,1,1
34665,31,9,0,1,0,345,1,0
5733,40,4,1,2,0,655,1,0
30810,52,2,0,2,0,1089,0,1
2948,32,1,2,1,0,2285,1,0
40182,57,4,1,2,0,256,0,0
3587,56,1,1,0,0,690,1,0
34367,57,9,1,2,0,1103,0,0
20001,40,4,1,2,0,1468,0,0
1380,32,4,2,2,0,3,1,0
36370,38,2,1,2,0,946,1,0
13190,35,1,1,0,0,46,0,0
11450,57,0,2,1,0,5768,1,0
20149,32,4,0,2,0,787,1,0
43300,75,5,0,0,0,852,0,0
30664,45,6,1,2,0,1265,1,0
7722,34,1,1,0,0,275,1,0
9115,53,10,0,1,0,1242,0,0
12771,42,4,1,3,0,6573,1,0
28024,56,9,2,2,0,-528,0,0
8497,37,9,2,1,0,466,1,0
2759,58,1,1,3,0,4871,1,0
44325,53,9,1,2,0,2557,0,0
32995,35,1,1,1,0,913,1,0
24113,43,6,1,0,0,0,1,0
39412,26,8,2,1,0,620,0,0
6596,52,0,2,1,0,1964,0,1
41458,33,9,1,1,0,2147,0,0
32981,24,1,1,1,0,204,1,1
8782,29,1,1,1,0,296,1,0
35608,39,1,2,1,0,0,1,0
25186,40,4,1,2,0,11,1,0
15598,28,0,1,1,0,503,0,1
7463,31,7,2,1,0,203,1,0
26450,50,1,1,0,0,2590,1,0
41066,62,4,1,2,0,557,0,0
2872,47,1,1,1,0,2775,0,0
13555,56,1,1,0,1,-160,0,0
2519,52,4,1,3,0,2240,1,0
25670,32,9,1,1,0,599,0,0
37474,45,9,0,1,0,809,1,0
60,32,0,1,2,0,0,1,0
36264,57,7,1,1,0,5486,1,0
28973,38,1,1,1,0,757,1,0
425,43,4,1,1,0,375,1,0
38783,54,6,0,0,0,4382,1,0
4971,37,6,1,2,0,2084,1,0
16055,50,0,0,1,0,175,0,0
35529,28,0,2,1,0,-181,1,1
10604,55,2,0,2,0,461,1,1
1800,34,1,1,0,0,139,1,0
22363,34,9,1,2,0,149,0,0
32827,32,1,1,0,0,391,1,0
20241,47,1,1,0,0,4040,0,0
29959,48,1,1,1,0,7408,0,1
20161,36,4,2,2,0,0,0,0
6505,28,4,1,2,0,318,1,0
38921,24,1,2,1,0,174,1,1
9540,37,4,1,2,0,1698,1,0
9168,38,7,2,2,0,1222,1,0
38433,32,1,1,0,0,2198,0,0
5845,29,9,2,2,0,1185,1,0
25210,31,1,2,1,0,530,0,1
2677,42,7,1,1,0,693,1,0
21040,42,9,2,2,0,171,0,0
8462,58,7,1,0,0,943,1,0
28050,45,7,1,1,0,-33,0,0
9518,50,1,1,1,0,464,0,1
37293,30,7,0,1,0,341,1,0
8250,30,1,1,1,0,171,1,0
35893,28,7,2,1,0,430,1,0
43664,62,4,1,2,0,1456,0,0
7433,34,9,0,1,0,-276,1,0
23061,47,1,1,1,0,581,1,0
16540,56,4,1,3,0,0,0,0
36206,51,4,2,2,1,-55,1,0
31925,41,1,1,0,0,3658,1,0
38645,41,4,1,2,0,30,1,0
18303,45,1,1,0,0,-60,0,0
14224,36,1,1,1,0,-318,1,0
2829,33,9,2,1,0,261,1,0
28629,28,0,2,1,0,775,0,0
1952,32,1,1,1,0,150,1,0
24463,32,4,2,2,0,0,1,1
10742,45,4,1,2,0,1847,0,0
15101,58,7,1,1,0,553,0,1
39878,49,9,0,2,0,1807,1,0
29444,32,7,1,1,0,414,1,0
23273,56,1,1,1,0,605,0,1
14072,53,4,1,2,0,-670,0,1
35525,37,10,2,1,0,490,1,1
39731,29,7,1,1,0,3748,0,0
44648,28,7,1,1,0,4,1,0
12233,45,10,1,1,0,736,0,0
11947,24,10,2,2,0,39,1,0
25861,32,6,2,2,0,444,0,0
42414,31,8,2,3,0,988,0,0
34356,34,4,1,2,0,201,0,0
23352,58,6,1,2,0,0,0,0
9319,35,3,2,1,0,1015,1,0
18988,33,9,1,1,0,-89,0,1
44793,35,1,1,1,0,262,0,0
43484,24,4,2,2,0,736,1,0
1456,35,1,1,1,0,25,1,0
40824,42,9,1,1,0,994,1,0
1049,52,9,2,1,0,-181,1,0
11665,49,1,0,0,0,912,0,0
38822,32,9,2,1,0,483,1,1
24504,46,4,1,2,0,9678,1,0
24521,45,6,1,2,0,0,1,0
16925,30,0,2,1,0,-635,0,0
24135,48,4,0,2,0,15,0,0
19398,46,9,1,1,0,363,1,0
32258,35,0,2,1,0,-101,1,0
11639,58,2,1,3,0,2445,0,0
23946,54,1,1,1,0,466,0,0
6986,24,7,2,2,0,1385,1,0
34809,40,4,0,2,0,69,1,0
11829,52,1,1,1,0,1500,0,1
12845,40,4,1,2,0,0,0,0
32347,30,0,2,1,0,818,1,1
14135,29,7,2,1,0,0,1,0
23138,52,1,1,0,0,382,0,1
