,age,job,marital,education,default,balance,housing,loan
29355,29,9,0,1,0,-95,1,0
40111,28,10,2,1,0,538,0,0
1510,38,4,2,2,0,0,1,0
38688,29,9,2,1,0,-219,1,0
4484,38,9,2,1,0,614,1,0
14379,40,1,1,1,0,1539,1,0
9086,55,3,2,0,0,0,0,0
37644,36,4,1,2,0,532,1,0
34539,51,0,1,0,0,2,1,0
18345,35,7,1,0,0,14,0,1
27334,34,4,1,2,0,6203,0,0
31329,31,4,0,2,0,71,0,0
35588,38,7,1,2,0,563,1,0
2460,54,1,1,3,0,363,1,0
15603,53,9,1,0,0,0,0,0
14478,31,0,1,1,0,23,0,0
41942,29,6,1,1,0,123,0,1
15470,33,7,1,0,0,0,1,0
21726,42,4,1,2,0,559,0,0
35702,35,1,1,0,0,0,1,0
44999,63,4,1,2,0,0,0,0
22199,37,4,1,1,0,31,0,0
9457,26,0,1,1,0,1417,1,0
6252,42,0,2,1,0,-847,1,0
15963,34,4,2,2,0,27,0,1
23888,35,4,1,2,0,171,0,0
3501,54,4,1,0,0,366,1,0
34551,34,4,0,2,0,1,1,0
14758,45,4,1,2,0,1063,1,0
25841,32,4,1,2,0,2044,1,0
43038,37,4,1,2,0,2987,1,0
22475,50,1,1,0,0,1052,0,0
40899,43,4,1,2,0,422,0,0
38624,44,4,2,2,0,-1313,1,1
19240,36,4,1,2,0,163,0,0
34265,26,4,2,2,0,4683,1,0
30037,42,1,1,0,0,454,1,0
35678,43,9,1,1,0,-330,1,1
10764,37,3,2,0,0,1088,0,0
32759,37,1,1,0,0,3154,1,0
6274,46,1,1,0,0,258,1,0
30230,40,3,1,0,0,118,1,0
969,30,7,2,1,0,21,1,0
39638,25,8,2,3,0,3,0,0
38155,21,1,1,0,0,-172,1,1
33793,51,4,1,2,0,4917,0,0
42163,54,9,1,1,0,0,0,0
11363,47,0,1,1,0,1195,0,0
13619,37,0,2,1,0,0,0,0
9998,46,7,1,2,0,474,0,0
17244,42,7,1,1,0,98,1,0
18945,41,4,1,2,0,651,0,0
17894,58,4,1,2,0,0,0,0
32423,30,9,2,1,0,411,1,0
36195,55,1,1,1,0,2059,1,0
26236,39,7,1,1,0,5549,1,0
6586,23,0,2,1,0,4681,1,0
35474,28,0,1,1,0,-393,1,1
8834,36,1,1,0,0,403,1,0
29068,37,1,1,0,0,708,1,0
2762,44,2,1,1,0,0,0,0
29559,32,4,2,1,0,-515,1,1
20284,43,9,1,1,0,3723,1,0
33600,43,1,0,1,0,590,1,1
36512,39,0,1,1,0,2783,1,0
33897,36,0,1,1,0,96,0,0
32199,32,1,1,1,1,-53,1,0
39340,38,9,2,1,0,-242,1,0
16529,27,6,2,2,0,1,1,0
10629,55,9,1,2,0,4359,0,0
25933,33,1,1,0,0,3512,1,0
37728,39,4,1,2,0,1090,1,0
10569,39,4,1,2,0,627,0,0
34842,25,7,1,1,0,-97,1,0
5809,28,1,2,1,0,48,0,0
25798,32,9,1,2,0,432,1,0
8558,31,7,2,1,0,124,1,0
15699,40,4,1,2,0,-65,0,1
20239,59,1,1,0,0,754,0,0
15829,35,1,2,2,0,0,1,0
19468,41,4,2,2,0,0,0,0
29624,41,2,1,2,0,0,1,0
1132,38,1,2,0,0,20,1,0
34670,30,9,2,1,0,-522,1,1
11022,43,4,1,1,0,392,0,0
27584,33,2,1,2,0,83,1,0
14045,51,9,1,1,0,-192,1,0
2820,42,0,1,1,0,2656,1,0
33943,29,8,2,1,0,314,0,0
4492,34,0,1,1,0,1689,0,0
40493,29,4,2,2,0,4331,0,0
33222,53,4,1,2,0,696,1,0
39434,39,10,2,1,0,2208,0,0
5699,33,7,2,1,0,-27,1,0
24220,57,4,1,1,0,7162,0,0
10972,39,1,1,1,0,2239,0,0
43183,28,9,2,1,0,598,1,0
20484,51,4,1,2,0,8304,0,0
19761,51,1,1,0,0,507,1,0
34038,33,4,1,2,0,2599,0,0
3758,57,5,0,1,0,70,1,0
44869,59,4,1,2,0,5397,0,0
8932,42,1,1,0,0,250,1,0
6440,29,1,1,0,0,79,1,0
40943,62,4,1,2,0,10373,0,0
36532,50,1,1,0,0,65,1,0
41322,36,0,0,2,0,289,1,1
2192,26,9,1,2,0,450,1,1
4388,32,4,0,2,0,5306,1,0
34027,28,1,1,1,0,4287,0,0
17927,47,6,1,2,0,192,0,0
4844,31,9,2,1,0,109,1,0
36786,29,7,2,3,0,-70,1,1
19916,51,1,1,1,0,700,0,0
39435,29,4,2,2,0,7578,0,0
5714,48,0,0,1,0,-212,1,1
23676,31,4,1,2,0,459,0,0
5529,58,5,1,0,0,0,1,0
14343,32,0,1,1,0,-169,0,0
41193,62,6,0,1,0,0,1,0
11172,55,4,1,1,0,5836,0,0
37830,36,1,1,1,0,779,1,0
28263,36,1,1,1,0,-557,1,1
36347,34,0,1,1,0,580,1,1
43800,32,0,2,1,0,344,0,0
15422,31,4,1,2,0,1720,1,1
2970,40,2,1,1,0,1416,1,0
308,44,1,1,1,0,129,1,1
15813,50,4,0,2,0,-398,1,1
23581,32,7,2,2,0,0,0,0
35250,41,4,1,0,0,733,1,0
38599,35,2,1,1,0,4872,1,0
18921,47,1,1,0,0,1452,1,1
20690,43,7,1,1,0,378,0,1
43397,26,4,2,2,0,7628,0,0
4846,31,7,1,1,0,11512,1,0
24547,55,3,1,0,0,1563,1,0
8449,48,4,0,2,0,1669,1,0
7425,31,8,2,2,0,479,1,0
42555,49,3,1,1,0,3570,0,0
21052,30,4,1,2,0,4022,0,0
16603,44,9,1,1,0,0,1,0
43212,63,11,1,1,0,367,0,0
42374,77,5,1,0,0,680,0,0
28606,32,1,1,1,0,-460,1,1
20381,34,4,1,2,0,1054,0,0
19399,50,9,1,1,0,10757,1,0
19542,59,0,1,1,1,-131,0,0
33461,32,9,2,2,0,1306,0,0
19300,40,9,0,1,0,311,0,0
3402,41,9,1,1,0,288,1,0
30311,35,1,1,1,0,522,1,1
20652,48,1,1,0,0,3020,0,0
31331,37,4,2,2,0,33,1,0
14059,38,9,1,1,0,114,0,0
27331,33,4,2,2,0,437,1,0
14128,56,4,1,2,0,-762,1,1
36129,42,0,1,1,0,-396,1,0
39802,56,4,1,2,0,1407,0,0
796,34,7,1,1,0,205,1,0
19544,32,4,2,2,0,1010,0,0
692,37,9,1,1,0,710,1,0
3783,36,9,2,2,0,705,1,0
1868,27,9,2,1,0,527,1,0
44709,38,4,1,2,0,14352,0,0
29400,45,9,1,1,0,0,1,1
5172,37,1,1,0,0,1455,1,0
17177,39,4,2,2,0,168,0,0
9494,56,5,0,2,0,2774,0,0
5848,27,10,2,2,0,-446,1,0
20780,52,4,0,2,0,95,0,0
13131,26,4,2,2,0,33,0,1
14800,33,1,1,0,0,208,1,0
34429,31,1,1,1,0,113,1,0
31497,34,0,1,1,0,1474,0,0
17448,35,0,1,2,0,0,1,0
25689,32,9,1,1,0,524,0,0
9398,58,2,1,0,0,1657,0,0
21480,39,4,2,1,0,2644,0,0
18903,57,1,1,1,0,166,0,0
20743,39,4,1,2,0,28433,0,0
42149,31,4,1,2,0,1812,0,0
16332,28,0,1,1,0,423,1,0
26137,47,6,0,1,0,8515,1,0
19673,41,6,2,2,0,0,0,0
16408,57,4,1,2,0,246,1,0
28513,27,9,2,1,0,18,0,0
39344,27,9,2,1,0,292,1,0
30473,29,9,2,1,0,401,1,0
7622,29,4,1,2,0,1671,1,0
5568,27,0,2,1,0,1492,1,0
24285,38,4,1,2,0,1875,0,0
1960,34,1,1,1,0,2137,0,0
4505,37,1,1,0,0,398,1,1
11920,37,3,1,3,0,3075,0,0
17939,44,9,2,1,0,3438,1,0
34654,32,4,1,2,0,4761,1,0
6941,53,0,1,1,0,614,1,0
8178,54,1,0,0,0,2227,1,0
18137,43,9,2,1,0,34,0,0
39836,36,9,1,2,0,202,0,0
1856,53,1,1,1,0,-135,1,0
18099,42,10,2,1,0,2613,1,0
28865,49,4,2,2,0,163,1,0
21716,58,5,1,2,0,258,0,1
17573,41,1,1,1,0,1882,1,1
20661,30,4,2,2,0,349,0,0
19796,38,10,1,1,0,5177,0,0
37441,49,7,1,1,0,2409,1,0
35445,48,0,1,1,0,368,1,0
6144,37,9,1,1,0,-21,1,0
29340,51,7,1,1,0,615,0,0
9747,35,9,1,2,0,2518,0,0
34273,36,1,1,1,0,218,1,0
1146,44,0,2,1,0,-30,1,0
599,31,6,1,1,0,0,1,0
24420,55,5,1,1,0,4230,0,1
40709,32,0,2,2,0,4041,0,0
16406,35,4,1,1,1,-550,0,1
16966,29,1,1,0,0,410,0,1
10241,40,0,2,2,0,1248,0,0
28203,32,10,1,1,0,262,0,0
6533,39,4,1,2,0,0,0,0
17654,46,6,1,2,0,1148,0,0
42839,65,5,1,0,0,493,0,0
23220,44,4,1,2,0,-84,1,0
37971,26,1,2,0,0,93,1,0
16847,39,1,1,1,0,276,0,1
4296,51,4,1,2,0,642,0,0
33098,35,1,1,0,0,1347,1,1
22093,31,4,2,2,0,0,0,0
14923,45,3,1,1,0,258,1,0
29449,57,0,1,1,0,169,0,0
9679,39,0,0,1,0,2610,0,0
45151,47,4,2,2,0,311,1,1
18831,41,4,1,2,0,3348,0,0
21063,55,7,1,1,0,4263,0,0
30322,36,7,1,1,0,417,0,1
39403,58,5,0,0,0,1194,1,0
24619,41,4,2,2,0,7595,0,0
21378,30,4,2,1,0,2143,1,1
10662,52,1,0,0,0,1250,0,0
35478,28,0,2,1,0,697,1,0
36390,55,4,1,2,0,42,1,0
3729,31,0,1,1,0,468,1,0
11414,51,4,0,2,0,3415,1,0
35500,33,7,1,0,0,0,1,0
34865,36,1,1,0,0,59,1,0
4423,54,7,1,1,0,4482,1,0
19852,30,9,2,1,0,224,1,0
21808,51,9,1,1,0,180,1,0
4498,35,1,2,0,0,47,0,0
34182,45,1,1,1,0,10252,0,0
43703,35,4,1,2,0,8000,0,0
19338,30,4,1,2,0,1403,0,0
38119,27,7,2,2,1,-152,1,1
7798,43,4,1,2,0,19,1,0
20273,31,4,0,2,0,416,0,0
27413,31,9,1,1,0,1230,0,0
4298,23,8,2,1,0,405,1,0
11592,44,2,1,1,0,168,0,0
20331,37,9,2,1,0,4,0,0
27853,44,1,1,0,0,8,0,0
35179,33,9,0,1,0,250,1,1
26614,51,2,1,2,0,6659,1,1
10185,41,3,0,1,0,637,1,1
41269,53,9,1,1,0,65,0,0
2088,55,7,2,1,0,-40,1,0
34127,26,9,2,1,0,507,0,0
29819,29,4,1,2,0,1713,1,0
4405,37,4,0,2,0,42,1,1
24250,45,9,1,1,0,1477,1,0
11823,49,4,0,2,0,557,1,0
37005,36,1,1,1,0,1088,1,0
8390,42,9,2,3,0,344,1,0
19860,31,9,1,2,0,311,0,1
30143,45,6,0,1,0,1966,1,0
22899,43,4,2,2,0,778,1,0
5105,31,1,1,1,0,1599,1,0
28392,29,4,1,2,0,1258,1,0
30907,66,5,1,0,0,206,0,0
15608,34,0,1,1,0,159,1,0
28534,30,9,1,1,0,743,0,0
16404,57,5,1,0,0,65,1,0
11616,48,1,1,0,0,237,1,0
18997,37,6,2,2,0,676,0,0
8536,30,1,2,1,0,855,1,0
26647,33,4,1,2,0,3713,1,0
4903,35,9,2,2,0,1362,1,0
244,49,4,1,2,0,3237,1,0
44943,40,3,1,2,0,0,0,0
34778,32,6,2,2,0,0,1,0
27620,33,2,1,1,0,3140,1,1
36528,37,1,1,1,0,2364,1,0
37113,43,3,2,0,0,800,1,0
18375,53,4,0,2,0,3158,0,0
23068,35,4,1,2,0,841,0,0
25482,32,7,0,1,0,1156,1,0
43136,77,5,1,0,0,680,0,0
18457,56,4,1,1,0,1502,0,0
31248,32,9,1,2,0,3820,1,0
16025,53,4,1,1,0,0,1,1
19637,53,1,1,0,0,1388,0,0
44430,36,4,1,2,0,1133,1,0
21747,39,4,1,2,0,218,0,0
22288,47,6,1,1,0,3279,0,0
37959,51,1,1,1,0,814,1,0
42981,34,4,0,2,0,2885,0,0
38745,34,9,1,2,0,3743,1,0
29516,31,0,2,1,0,757,0,0
743,57,1,1,3,0,807,1,0
36070,40,7,1,1,0,1185,1,0
42938,24,9,1,1,0,556,1,0
17104,57,5,0,0,0,63,0,1
18535,56,9,0,2,0,1593,1,0
34332,32,1,2,1,0,400,0,0
25477,42,7,1,2,0,412,1,0
34556,40,1,2,1,0,411,1,0
21338,40,4,1,2,0,2935,1,0
21786,32,4,1,2,0,5878,0,0
14411,30,1,2,1,0,332,0,0
23423,40,9,1,1,1,4,0,0
33839,36,3,1,0,0,531,0,0
18692,44,1,1,0,0,292,0,0
15923,60,3,0,0,0,1412,0,0
38466,40,4,1,2,0,592,1,0
16283,40,1,1,1,0,2279,0,0
29074,36,4,1,2,0,763,0,0
19882,34,9,1,1,0,134,0,0
37841,52,6,1,1,0,213,1,0
5366,32,6,1,0,0,-6,0,0
34892,31,10,2,1,0,209,1,0
11912,39,6,2,3,0,0,0,0
6611,33,9,1,1,0,3002,1,0
15220,42,1,0,0,0,301,1,0
10429,39,7,1,1,0,2813,0,0
30065,43,0,2,1,0,250,1,0
4254,23,1,2,1,0,525,1,0
10272,38,1,1,1,0,2342,0,0
551,30,0,1,1,0,46,1,0
32193,31,4,2,1,0,2317,0,0
7821,32,9,2,1,0,562,1,0
7260,42,7,1,0,0,91,1,0
789,59,5,1,1,0,836,1,0
40355,57,4,1,2,0,10583,0,0
31162,54,1,1,0,0,258,0,0
15409,32,4,2,2,0,2343,0,0
164,45,9,1,1,0,86,1,0
35808,43,6,1,1,0,0,1,0
35040,36,9,2,1,0,634,1,0
13226,38,3,1,1,0,1508,0,1
14213,35,4,1,2,0,272,1,1
22342,60,6,2,1,0,27,0,0
11717,35,6,2,1,0,250,0,0
17172,37,1,1,1,0,965,1,0
38489,33,1,2,0,0,165,1,0
11166,42,3,1,1,0,197,0,0
19360,59,5,1,1,0,263,0,0
40234,29,9,1,2,0,858,1,0
35815,30,9,0,2,0,33,1,0
19281,30,4,2,2,0,2876,0,0
1425,46,1,1,0,0,587,1,0
38223,46,6,1,1,0,-816,1,1
31454,60,0,1,1,0,7336,0,0
43135,25,8,2,1,0,469,0,0
11868,39,1,0,0,0,4168,1,0
36882,25,8,2,1,0,1116,1,0
27395,32,7,2,1,0,11287,1,0
8385,30,0,1,1,1,-938,1,0
36114,32,9,1,1,0,367,1,0
34626,39,4,0,2,0,224,1,0
5820,45,4,1,2,0,2316,1,0
21842,54,3,1,0,0,194,0,0
6038,59,5,1,0,0,0,1,0
28965,62,5,1,1,0,1495,0,0
16600,40,0,1,1,0,1614,0,0
14513,56,4,1,2,0,1631,1,0
27157,46,4,1,2,0,39,1,1
31389,58,4,1,1,0,111,0,0
14988,49,5,1,0,0,1672,0,0
38557,30,0,1,0,0,624,1,0
17569,47,2,1,2,0,459,1,0
36380,47,6,0,1,0,510,1,0
19735,56,5,1,1,0,654,0,1
26610,34,4,1,1,0,56,1,0
1047,30,9,2,2,0,60,1,1
36473,34,4,1,2,0,4714,1,1
29224,42,4,1,1,0,0,1,1
32068,77,5,0,2,0,4659,0,0
24485,58,4,0,1,0,321,0,1
40533,58,5,1,1,0,1227,0,0
22606,49,1,1,0,0,239,0,0
12836,30,0,1,0,0,40,1,1
16616,50,2,1,0,0,1327,0,1
33921,44,1,1,3,0,1529,1,0
44866,28,0,2,2,0,313,0,1
1541,59,5,0,0,0,-138,1,1
15102,31,1,1,1,0,212,1,1
10281,44,7,2,1,0,106,0,0
43959,46,7,1,1,0,0,1,0
17399,54,9,1,1,0,1938,0,1
8124,56,5,1,1,0,-1,1,0
19885,46,7,1,1,0,1034,0,0
4734,38,1,1,0,0,0,1,1
23590,44,9,1,1,0,65,0,0
33689,36,1,2,1,0,459,1,1
9126,39,1,1,1,0,3231,1,1
34926,46,2,1,2,0,0,1,1
20289,33,4,1,2,0,299,0,0
12618,36,4,1,2,0,59,1,1
2526,25,4,2,2,0,1270,1,0
17037,37,9,2,3,0,334,0,1
43744,27,11,2,2,0,6421,0,0
8123,37,1,2,1,0,3561,1,0
26662,43,4,0,2,0,0,0,0
5458,32,4,1,2,0,1667,1,0
3906,36,4,2,2,0,146,1,0
1291,33,0,2,1,0,303,0,0
2456,59,5,1,0,0,5521,1,1
34671,25,8,2,1,0,703,0,0
33284,32,9,2,1,0,1819,1,0
38028,29,4,1,2,0,8,1,0
29690,30,3,1,2,0,113,1,1
38609,32,1,1,0,0,233,1,0
586,55,1,1,1,0,840,1,0
14054,34,4,2,2,0,1049,1,0
30897,59,5,1,0,0,413,1,1
35153,34,10,1,1,0,2173,1,1
15623,44,4,0,2,0,-90,1,0
11637,46,2,1,2,0,341,0,0
21969,44,9,1,1,0,7649,0,0
8276,31,1,1,0,0,2198,0,0
23109,31,4,1,2,0,392,0,0
703,43,7,0,1,0,0,1,0
27510,34,2,2,2,0,2856,1,0
33814,23,8,2,2,0,577,0,0
39768,47,9,1,2,0,213,0,0
3077,48,9,1,1,0,1764,1,0
32994,32,3,1,1,0,30,1,0
6753,52,1,1,1,0,310,1,0
29743,44,6,1,0,0,414,1,0
4061,43,4,1,0,0,8167,1,0
19333,42,9,2,2,0,135,0,0
13776,57,7,0,1,0,334,1,0
39793,47,9,1,1,0,293,0,0
12675,33,9,2,1,0,555,0,1
27840,51,4,1,2,0,409,1,0
30934,27,4,2,2,0,10,0,0
5470,45,1,0,0,0,-311,1,0
628,34,0,2,3,0,2434,1,0
9964,26,1,2,0,0,535,1,0
16760,25,1,2,1,0,674,0,0
12479,38,4,1,2,0,-585,1,0
34125,25,0,2,1,0,2816,0,0
10084,60,1,1,0,0,3230,0,0
4694,41,1,1,1,0,2852,1,0
33354,54,1,1,3,0,1827,0,0
14554,44,0,1,1,0,100,1,0
5930,36,7,1,1,0,1746,1,0
9568,57,2,1,2,0,1114,0,0
9912,35,7,0,1,0,305,0,0
13942,46,1,1,1,1,-319,0,1
11297,51,1,1,0,0,1238,0,0
16267,53,1,1,1,0,913,1,0
31445,30,4,2,2,0,6495,0,0
37442,39,1,1,0,0,640,1,0
13709,52,0,1,1,0,3422,0,0
33739,41,4,0,2,0,1757,0,0
14664,60,4,1,0,0,0,1,0
33933,42,1,1,0,0,201,1,0
37151,43,4,0,2,0,497,0,0
1860,37,9,1,2,0,447,1,0
41090,35,4,2,2,0,7218,0,0
37137,41,9,2,0,0,340,1,0
42789,34,0,1,2,0,0,0,0
34779,57,5,1,0,0,0,1,0
29982,49,1,0,1,0,10613,0,1
44321,27,8,2,2,0,311,0,0
29136,26,4,2,2,0,0,0,1
30164,34,1,1,1,0,0,1,1
28932,34,10,1,2,0,181,1,0
33230,45,9,1,1,0,497,1,0
19610,48,0,1,1,0,1403,0,0
30842,30,1,1,0,0,243,0,1
3243,41,1,0,0,0,1563,1,0
14390,53,4,1,2,0,0,1,0
36948,43,1,1,0,0,250,1,0
19013,57,4,1,2,0,2266,0,0
19950,30,4,2,2,0,940,0,0
38136,27,1,1,0,0,500,1,0
878,31,9,1,1,0,344,1,0
24190,54,0,1,1,0,4028,1,0
18199,38,9,2,3,0,1923,0,0
23231,33,4,2,2,0,7084,0,0
9372,48,1,1,0,0,72,1,0
32641,35,7,1,1,0,195,1,0
20932,34,9,1,1,0,2959,0,0
26855,31,10,2,1,0,0,0,0
6560,46,4,0,2,0,-154,1,1
44622,60,4,1,2,0,315,0,0
6619,29,4,1,2,0,16232,0,0
15240,50,9,0,1,0,8016,0,0
21837,40,9,1,1,0,2228,1,0
10156,45,11,1,0,0,44,0,0
3125,46,9,1,1,0,1427,1,0
10307,44,1,1,1,0,1671,0,0
10234,39,6,1,2,0,0,0,0
44937,26,10,2,2,0,3466,0,0
23229,31,9,1,2,0,313,1,0
10705,44,4,1,2,0,647,0,0
34406,50,1,1,0,0,5872,1,0
23821,46,4,1,2,0,1008,0,0
29845,58,5,2,1,0,1640,0,1
23656,51,1,1,1,0,279,0,0
24142,33,4,2,2,0,1956,0,0
44144,47,0,2,1,0,3696,0,0
29383,55,1,1,1,0,754,0,0
9749,35,4,1,2,0,2308,0,1
42174,32,4,2,2,0,935,0,0
13678,32,2,1,3,0,73,1,0
3282,46,4,1,1,0,3714,1,0
34427,33,0,2,1,0,346,1,0
25864,49,0,1,1,0,1697,1,0
727,42,0,1,1,0,101,1,0
4556,33,4,2,2,0,136,1,1
19247,49,1,1,1,0,739,1,0
30162,45,1,1,0,0,572,0,0
44930,34,0,2,1,0,239,0,0
16850,45,5,1,0,0,25,0,1
17932,52,3,1,2,0,43,0,0
42876,47,3,2,0,0,46,0,0
43876,22,7,2,1,0,361,0,0
27316,34,6,1,2,0,13354,0,0
9190,48,2,0,2,0,275,0,1
3656,50,0,0,1,0,1332,1,0
12342,25,0,2,1,0,681,1,0
40625,46,4,1,2,0,242,0,0
33525,33,4,1,1,0,-14,1,0
15076,32,4,1,1,0,14611,1,0
24551,41,1,1,0,0,4593,1,1
37196,28,9,2,1,0,584,1,0
613,53,1,1,1,0,3397,1,0
3922,45,9,2,2,0,4537,1,0
1357,43,1,1,0,0,-77,1,0
23815,30,9,1,1,0,32,0,0
10439,46,4,0,2,0,675,0,1
11165,57,1,1,1,0,773,1,1
13689,39,1,1,0,0,1742,0,0
36186,40,0,2,1,0,208,1,1
38834,24,9,2,1,0,-232,1,0
38829,28,8,2,1,0,404,1,0
2813,29,0,2,1,0,993,0,0
16819,39,1,1,1,0,-66,0,1
39951,29,9,1,1,0,23,1,0
9426,37,4,1,2,0,657,0,0
24289,57,9,1,1,0,1469,1,0
26455,39,10,2,2,0,7,1,0
25214,49,4,0,2,0,0,1,0
30660,30,2,1,2,0,93,1,0
25072,43,2,2,0,0,103,1,0
8429,45,9,1,1,0,4466,1,0
34698,30,4,2,2,0,61,1,0
4567,32,0,1,1,0,0,1,0
27891,53,3,1,2,0,554,0,0
12504,48,9,1,1,0,0,1,1
19685,33,9,2,1,0,-479,0,0
14926,51,1,0,0,0,1927,0,1
6864,28,9,2,1,0,1536,1,0
33593,46,0,2,1,0,596,1,0
20858,41,4,0,2,0,4329,1,0
2009,27,0,1,1,0,133,1,1
147,48,10,1,1,0,293,1,0
24222,58,5,1,1,0,425,1,1
29276,45,0,1,1,0,1214,1,0
14701,30,0,1,1,0,0,0,0
42693,79,5,1,0,0,8556,0,0
36179,31,7,1,1,0,2423,1,1
6608,39,1,1,1,0,5222,1,0
35166,28,0,1,1,0,0,1,0
4029,45,0,1,1,0,-183,1,0
44109,79,5,0,3,0,2628,0,0
2575,34,0,1,1,0,34,1,0
37583,35,9,1,2,0,-269,1,1
10220,45,11,1,3,0,360,0,0
44629,28,1,2,1,0,-46,1,0
23431,45,1,1,1,0,534,0,0
13858,33,1,2,1,0,-84,0,0
9348,37,1,1,0,0,27,0,0
867,26,1,2,1,0,24,1,0
16485,54,4,0,1,0,299,0,1
35581,25,6,2,1,0,933,1,0
27275,32,0,1,2,0,0,1,0
6448,28,7,2,1,0,68,1,0
32183,69,5,1,1,0,21446,0,0
23482,45,4,1,1,0,2873,1,0
7615,40,4,1,2,0,2147,1,0
38212,32,4,2,2,0,336,0,0
21059,33,9,2,1,0,3264,0,0
44730,52,4,1,2,0,994,0,0
6194,30,1,1,1,0,501,1,1
43606,38,4,1,2,0,238,0,0
38944,31,4,1,2,0,301,1,0
35508,35,0,0,1,0,0,1,0
7222,41,7,2,2,0,285,1,1
33188,51,1,1,0,0,14,1,1
1219,48,0,2,1,0,96,1,0
23350,32,9,2,1,0,1165,0,0
13491,46,6,1,2,0,917,0,0
21745,47,11,1,3,0,497,0,0
24475,52,9,1,2,0,3440,1,0
39733,36,6,1,2,0,687,1,0
32885,30,4,2,2,0,3392,1,0
36994,39,1,1,0,0,800,1,0
12988,37,1,1,3,0,897,1,0
9300,44,1,1,1,0,249,1,1
25283,42,4,2,2,0,1673,0,0
14241,31,4,2,2,0,338,1,1
18071,43,6,0,0,0,0,0,0
21602,52,9,1,1,0,2095,1,1
42571,38,0,1,1,0,11303,0,0
26831,51,10,1,1,0,7464,0,0
6703,46,0,1,1,0,-363,1,1
37275,37,1,1,1,0,3173,1,0
38467,48,1,2,0,0,244,1,0
43329,25,1,2,1,0,303,0,0
30702,27,7,2,1,0,795,0,0
40780,44,4,0,2,0,0,0,0
39664,27,4,2,2,0,80,0,0
4277,31,1,2,1,0,19,1,0
14328,48,5,1,1,0,67,0,0
27779,53,5,1,0,0,1068,0,0
2021,32,1,2,0,0,12,1,0
6525,39,9,1,0,0,169,1,0
39943,30,4,1,2,0,942,0,0
6958,26,1,1,1,0,-284,1,0
9298,55,4,0,1,0,394,0,0
44779,67,5,1,3,0,2540,0,0
24067,31,1,1,0,0,7424,1,0
42001,80,5,1,1,0,87,0,0
43522,64,5,0,1,0,4833,0,0
7842,38,4,1,2,0,49,0,0
20523,33,9,1,1,0,3243,0,0
25961,57,1,2,0,0,3495,0,1
4316,49,4,2,2,0,580,0,0
43719,56,4,1,0,0,870,0,0
32935,28,7,2,1,0,230,1,1
24120,60,4,1,2,0,5041,0,0
20906,47,3,1,1,0,582,0,0
5085,30,7,2,1,0,-838,1,0
4291,36,1,1,0,0,2079,1,1
6880,53,4,1,2,0,490,1,0
32322,33,4,1,2,0,2441,1,1
19585,45,9,1,1,0,983,1,0
20814,58,5,1,2,0,0,0,0
40019,57,5,1,1,0,5313,0,0
32031,35,10,1,1,0,2080,1,0
12168,46,1,1,1,0,2944,0,0
41354,45,4,1,2,0,4119,1,1
19589,53,1,1,0,0,787,1,1
23260,56,1,1,1,0,297,0,1
27783,26,7,1,1,0,285,0,0
19555,36,4,1,2,0,1318,1,0
11037,39,1,1,0,0,1551,0,0
22510,36,9,2,1,0,159,1,0
19301,34,3,1,1,0,265,0,0
40241,22,8,2,3,0,1,0,0
43906,36,4,1,2,0,495,0,0
13304,36,4,1,2,0,2309,1,0
2590,54,7,1,1,0,88,1,0
3007,30,1,1,1,0,128,1,0
29891,39,9,2,1,0,-168,0,0
3111,23,1,2,1,0,-95,1,0
5134,32,1,1,1,0,43,1,0
24137,30,4,2,2,0,12857,1,0
34908,27,0,1,1,0,0,1,0
19073,32,4,1,2,0,1028,0,0
3826,25,7,2,1,0,32,1,0
13936,54,9,1,1,0,-315,0,1
35711,54,2,1,3,0,19,1,0
42682,38,7,1,1,0,282,0,0
433,40,1,1,0,0,46,1,0
41017,35,0,2,2,0,4233,0,0
9359,30,9,2,2,0,799,1,1
37024,32,1,1,1,0,944,0,0
3168,36,1,1,1,0,-406,1,1
16422,40,4,1,2,0,2471,1,1
36908,37,9,1,1,0,64,1,0
31832,35,4,1,2,0,24,1,0
39284,24,1,2,1,0,-398,1,0
105,44,1,1,1,0,54,1,0
15454,30,9,2,1,0,53,1,0
41284,36,7,1,1,0,3064,1,0
9174,45,1,2,1,0,143,0,0
24299,50,4,1,1,0,633,0,1
343,50,1,1,0,0,1533,1,0
11901,45,0,1,3,0,1557,0,0
1933,24,8,2,1,0,304,0,0
7308,35,1,1,1,0,5310,1,0
19421,42,3,1,0,0,128,0,0
15789,50,4,1,2,0,230,0,1
10769,35,4,2,2,0,1374,0,0
32583,24,1,2,1,0,578,1,0
6362,36,0,1,1,0,234,1,0
16891,25,7,1,1,0,-282,1,1
532,42,7,2,1,0,518,1,0
7680,35,1,1,0,0,2205,1,0
34250,28,8,2,1,0,891,0,0
30173,43,4,2,1,0,1063,1,0
40197,50,3,1,1,0,388,0,0
24477,56,4,1,0,0,13,0,0
22477,33,4,2,2,0,112,0,0
33339,28,1,1,0,0,674,1,0
28405,57,0,1,3,0,596,0,0
708,47,9,1,1,0,503,1,0
6785,24,7,2,1,0,53,1,1
17155,35,9,2,2,0,670,1,0
42552,59,4,1,2,0,2764,0,0
33432,27,8,2,1,0,162,0,0
11087,51,9,1,1,0,1123,0,0
4745,38,10,1,1,0,565,1,0
